id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
3440,3671,2016-11-21T05:08:29.000Z,297,33,10,340,1482.03,247.17,81.20,1810.40
3441,3671,2016-12-20T20:36:05.000Z,303,33,16,352,1511.97,247.17,129.92,1889.06
3442,3681,2016-10-20T09:31:44.000Z,501,13,11,525,2499.99,97.37,89.32,2686.68
3443,3681,2016-11-19T08:27:46.000Z,515,,11,526,2569.85,0.00,89.32,2659.17
3444,3681,2016-12-19T04:12:18.000Z,549,3,,552,2739.51,22.47,0.00,2761.98
3445,3691,2016-06-19T19:41:26.000Z,500,90,7,597,2495.00,674.10,56.84,3225.94
3446,3691,2016-07-19T07:41:55.000Z,550,12,,562,2744.50,89.88,0.00,2834.38
3447,3691,2016-08-18T09:04:51.000Z,501,,,501,2499.99,0.00,0.00,2499.99
3448,3691,2016-09-17T06:59:21.000Z,461,10,3,474,2300.39,74.90,24.36,2399.65
3449,3691,2016-10-16T15:46:57.000Z,602,272,27,901,3003.98,2037.28,219.24,5260.50
3450,3691,2016-11-15T11:24:09.000Z,1,,11,12,4.99,0.00,89.32,94.31
3451,3691,2016-12-14T19:15:59.000Z,496,,26,522,2475.04,0.00,211.12,2686.16
3452,3701,2016-09-25T14:06:31.000Z,494,10,7,511,2465.06,74.90,56.84,2596.80
3453,3701,2016-11-22T19:28:59.000Z,488,19,7,514,2435.12,142.31,56.84,2634.27
3454,3701,2016-12-22T20:23:30.000Z,631,54,11,696,3148.69,404.46,89.32,3642.47
3455,3711,2016-06-27T07:54:57.000Z,267,32,,299,1332.33,239.68,0.00,1572.01
3456,3711,2016-07-27T02:02:45.000Z,278,47,19,344,1387.22,352.03,154.28,1893.53
3457,3711,2016-08-25T21:42:48.000Z,306,38,,344,1526.94,284.62,0.00,1811.56
3458,3711,2016-09-23T15:54:31.000Z,305,21,18,344,1521.95,157.29,146.16,1825.40
3459,3711,2016-10-22T02:23:02.000Z,315,38,41,394,1571.85,284.62,332.92,2189.39
3460,3711,2016-11-20T13:30:18.000Z,279,12,,291,1392.21,89.88,0.00,1482.09
3461,3711,2016-12-20T02:59:23.000Z,299,1054,1,1354,1492.01,7894.46,8.12,9394.59
3462,3721,2015-11-30T02:28:37.000Z,307,,,307,1531.93,0.00,0.00,1531.93
3463,3721,2015-12-30T12:59:16.000Z,329,19,14,362,1641.71,142.31,113.68,1897.70
3464,3721,2016-01-29T16:56:23.000Z,306,26,7,339,1526.94,194.74,56.84,1778.52
3465,3721,2016-02-28T08:04:33.000Z,304,53,4,361,1516.96,396.97,32.48,1946.41
3466,3721,2016-03-29T19:19:10.000Z,317,40,,357,1581.83,299.60,0.00,1881.43
3467,3721,2016-04-28T23:47:04.000Z,298,77,7,382,1487.02,576.73,56.84,2120.59
3468,3721,2016-05-27T19:58:19.000Z,254,34,19,307,1267.46,254.66,154.28,1676.40
3469,3721,2016-06-26T13:15:25.000Z,282,19,74,375,1407.18,142.31,600.88,2150.37
3470,3721,2016-07-26T10:31:58.000Z,326,25,125,476,1626.74,187.25,1015.00,2828.99
3471,3721,2016-08-25T09:53:50.000Z,306,,807,1113,1526.94,0.00,6552.84,8079.78
3472,3721,2016-09-23T23:32:59.000Z,4362,99,23,4484,21766.38,741.51,186.76,22694.65
3473,3721,2016-10-23T21:03:34.000Z,301,22,13,336,1501.99,164.78,105.56,1772.33
3474,3721,2016-11-22T19:29:45.000Z,297,20,22,339,1482.03,149.80,178.64,1810.47
3475,3721,2016-12-22T18:00:16.000Z,291,44,12,347,1452.09,329.56,97.44,1879.09
3476,3731,2016-09-13T17:45:33.000Z,489,19,,508,2440.11,142.31,0.00,2582.42
3477,3731,2016-10-12T01:27:12.000Z,508,,15,523,2534.92,0.00,121.80,2656.72
3478,3731,2016-11-11T08:24:46.000Z,491,8,,499,2450.09,59.92,0.00,2510.01
3479,3731,2016-12-11T22:39:09.000Z,486,4,13,503,2425.14,29.96,105.56,2560.66
3480,3741,2016-12-09T09:51:27.000Z,117,22,60,199,583.83,164.78,487.20,1235.81
3481,3751,2015-06-14T20:57:42.000Z,500,1,10,511,2495.00,7.49,81.20,2583.69
3482,3751,2015-07-14T12:36:53.000Z,505,,17,522,2519.95,0.00,138.04,2657.99
3483,3751,2015-08-12T02:16:04.000Z,495,8,,503,2470.05,59.92,0.00,2529.97
3484,3751,2015-09-10T07:50:44.000Z,533,,15,548,2659.67,0.00,121.80,2781.47
3485,3751,2015-10-09T08:25:46.000Z,511,8,4,523,2549.89,59.92,32.48,2642.29
3486,3751,2015-11-08T09:46:54.000Z,474,17,7,498,2365.26,127.33,56.84,2549.43
3487,3751,2015-12-07T17:22:26.000Z,516,11,18,545,2574.84,82.39,146.16,2803.39
3488,3751,2016-01-06T08:35:11.000Z,500,16,,516,2495.00,119.84,0.00,2614.84
3489,3751,2016-02-05T14:12:48.000Z,453,35,52,540,2260.47,262.15,422.24,2944.86
3490,3751,2016-03-05T09:30:32.000Z,664,19,,683,3313.36,142.31,0.00,3455.67
3491,3751,2016-04-04T04:04:35.000Z,505,19,4,528,2519.95,142.31,32.48,2694.74
3492,3751,2016-05-04T01:10:20.000Z,474,17,25,516,2365.26,127.33,203.00,2695.59
3493,3751,2016-06-02T14:15:21.000Z,489,15,15,519,2440.11,112.35,121.80,2674.26
3494,3751,2016-07-01T10:36:24.000Z,483,17,,500,2410.17,127.33,0.00,2537.50
3495,3751,2016-07-31T16:53:28.000Z,486,12,9,507,2425.14,89.88,73.08,2588.10
3496,3751,2016-08-29T16:55:53.000Z,472,31,,503,2355.28,232.19,0.00,2587.47
3497,3751,2016-09-28T23:11:00.000Z,510,23,31,564,2544.90,172.27,251.72,2968.89
3498,3751,2016-10-28T03:07:21.000Z,408,8,21,437,2035.92,59.92,170.52,2266.36
3499,3751,2016-11-27T09:40:35.000Z,510,4,40,554,2544.90,29.96,324.80,2899.66
3500,3751,2016-12-26T13:57:36.000Z,499,3,29,531,2490.01,22.47,235.48,2747.96
3501,3761,2016-10-08T02:43:22.000Z,501,,7,508,2499.99,0.00,56.84,2556.83
3502,3761,2016-11-07T11:02:05.000Z,509,8,3,520,2539.91,59.92,24.36,2624.19
3503,3761,2016-12-06T00:15:51.000Z,494,272,860,1626,2465.06,2037.28,6983.20,11485.54
3504,3771,2016-01-26T19:42:24.000Z,285,39,24,348,1422.15,292.11,194.88,1909.14
3505,3771,2016-02-25T03:29:18.000Z,247,13,50,310,1232.53,97.37,406.00,1735.90
3506,3771,2016-03-25T15:16:40.000Z,299,46,29,374,1492.01,344.54,235.48,2072.03
3507,3771,2016-04-23T22:23:30.000Z,316,,14,330,1576.84,0.00,113.68,1690.52
3508,3771,2016-05-22T19:06:24.000Z,291,26,40,357,1452.09,194.74,324.80,1971.63
3509,3771,2016-06-21T11:06:42.000Z,238,10,17,265,1187.62,74.90,138.04,1400.56
3510,3781,2016-09-20T06:43:29.000Z,348,372,30,750,1736.52,2786.28,243.60,4766.40
3511,3781,2016-10-20T05:12:43.000Z,304,20,25,349,1516.96,149.80,203.00,1869.76
3512,3781,2016-11-19T22:37:50.000Z,297,6,46,349,1482.03,44.94,373.52,1900.49
3513,3781,2016-12-19T04:18:01.000Z,300,,,300,1497.00,0.00,0.00,1497.00
3514,3791,2016-04-18T03:47:53.000Z,297,30,17,344,1482.03,224.70,138.04,1844.77
3515,3791,2016-05-17T00:15:49.000Z,314,40,21,375,1566.86,299.60,170.52,2036.98
3516,3791,2016-06-15T13:02:14.000Z,297,36,,333,1482.03,269.64,0.00,1751.67
3517,3791,2016-07-15T02:50:06.000Z,294,29,59,382,1467.06,217.21,479.08,2163.35
3518,3791,2016-08-14T08:54:45.000Z,281,2,12,295,1402.19,14.98,97.44,1514.61
3519,3791,2016-09-13T22:37:00.000Z,301,33,24,358,1501.99,247.17,194.88,1944.04
3520,3791,2016-10-12T17:27:55.000Z,370,135,27,532,1846.30,1011.15,219.24,3076.69
3521,3791,2016-11-11T16:24:25.000Z,311,21,10,342,1551.89,157.29,81.20,1790.38
3522,3791,2016-12-11T00:47:54.000Z,286,59,6,351,1427.14,441.91,48.72,1917.77
3523,3801,2016-07-10T20:54:59.000Z,508,32,,540,2534.92,239.68,0.00,2774.60
3524,3801,2016-08-09T11:35:05.000Z,515,,,515,2569.85,0.00,0.00,2569.85
3525,3801,2016-09-08T12:54:39.000Z,502,11,374,887,2504.98,82.39,3036.88,5624.25
3526,3801,2016-10-08T07:22:23.000Z,495,,37,532,2470.05,0.00,300.44,2770.49
3527,3801,2016-11-06T06:19:00.000Z,502,4,32,538,2504.98,29.96,259.84,2794.78
3528,3801,2016-12-06T04:23:00.000Z,556,32,139,727,2774.44,239.68,1128.68,4142.80
3529,3811,2016-08-08T00:12:06.000Z,304,34,,338,1516.96,254.66,0.00,1771.62
3530,3811,2016-09-05T06:17:51.000Z,314,20,22,356,1566.86,149.80,178.64,1895.30
3531,3811,2016-10-05T08:51:28.000Z,359,17,121,497,1791.41,127.33,982.52,2901.26
3532,3811,2016-11-03T06:41:19.000Z,270,143,5,418,1347.30,1071.07,40.60,2458.97
3533,3811,2016-12-03T04:10:47.000Z,323,29,25,377,1611.77,217.21,203.00,2031.98
3534,3821,2016-03-27T01:28:45.000Z,304,28,1,333,1516.96,209.72,8.12,1734.80
3535,3821,2016-04-26T19:44:19.000Z,278,37,20,335,1387.22,277.13,162.40,1826.75
3536,3821,2016-05-26T00:19:07.000Z,317,,33,350,1581.83,0.00,267.96,1849.79
3537,3821,2016-06-23T08:30:40.000Z,318,14,38,370,1586.82,104.86,308.56,2000.24
3538,3821,2016-07-22T07:13:04.000Z,316,35,21,372,1576.84,262.15,170.52,2009.51
3539,3821,2016-08-20T12:04:29.000Z,301,61,9,371,1501.99,456.89,73.08,2031.96
3540,3821,2016-09-19T05:08:25.000Z,293,39,33,365,1462.07,292.11,267.96,2022.14
3541,3821,2016-10-18T15:50:18.000Z,314,40,4,358,1566.86,299.60,32.48,1898.94
3542,3821,2016-11-17T23:26:33.000Z,299,127,24,450,1492.01,951.23,194.88,2638.12
3543,3821,2016-12-17T20:03:27.000Z,291,42,21,354,1452.09,314.58,170.52,1937.19
3544,3831,2016-11-24T13:14:16.000Z,477,19,6,502,2380.23,142.31,48.72,2571.26
3545,3831,2016-12-24T07:03:00.000Z,469,64,29,562,2340.31,479.36,235.48,3055.15
3546,3841,2017-01-01T23:50:16.000Z,291,36,26,353,1452.09,269.64,211.12,1932.85
3547,3851,2016-06-09T20:30:10.000Z,505,,,505,2519.95,0.00,0.00,2519.95
3548,3851,2016-07-08T21:15:10.000Z,514,46,331,891,2564.86,344.54,2687.72,5597.12
3549,3851,2016-08-06T02:04:54.000Z,506,8,1,515,2524.94,59.92,8.12,2592.98
3550,3851,2016-09-05T16:37:11.000Z,518,,12,530,2584.82,0.00,97.44,2682.26
3551,3851,2016-10-05T20:57:33.000Z,503,,,503,2509.97,0.00,0.00,2509.97
3552,3851,2016-11-03T15:57:03.000Z,457,,5,462,2280.43,0.00,40.60,2321.03
3553,3851,2016-12-03T11:44:49.000Z,532,15,16,563,2654.68,112.35,129.92,2896.95
3554,3861,2017-01-01T22:17:26.000Z,497,,23,520,2480.03,0.00,186.76,2666.79
3555,3871,2016-10-20T13:56:52.000Z,109,7,22,138,543.91,52.43,178.64,774.98
3556,3871,2016-11-18T20:52:42.000Z,101,3,30,134,503.99,22.47,243.60,770.06
3557,3871,2016-12-18T07:27:08.000Z,118,43,40,201,588.82,322.07,324.80,1235.69
3558,3881,2013-12-15T23:48:05.000Z,489,11,,500,2440.11,82.39,0.00,2522.50
3559,3881,2014-01-14T07:53:59.000Z,459,18,7,484,2290.41,134.82,56.84,2482.07
3560,3881,2014-02-13T02:39:26.000Z,498,6,1,505,2485.02,44.94,8.12,2538.08
3561,3881,2014-03-14T19:47:17.000Z,492,20,,512,2455.08,149.80,0.00,2604.88
3562,3881,2014-04-12T18:53:39.000Z,518,20,13,551,2584.82,149.80,105.56,2840.18
3563,3881,2014-05-12T09:01:24.000Z,470,7,17,494,2345.30,52.43,138.04,2535.77
3564,3881,2014-06-11T10:24:58.000Z,493,115,,608,2460.07,861.35,0.00,3321.42
3565,3881,2014-07-11T08:29:50.000Z,509,,,509,2539.91,0.00,0.00,2539.91
3566,3881,2014-08-09T11:50:25.000Z,502,54,9,565,2504.98,404.46,73.08,2982.52
3567,3881,2014-09-07T05:58:30.000Z,415,5,9,429,2070.85,37.45,73.08,2181.38
3568,3881,2014-10-06T13:40:33.000Z,519,18,,537,2589.81,134.82,0.00,2724.63
3569,3881,2014-11-05T15:11:25.000Z,493,,,493,2460.07,0.00,0.00,2460.07
3570,3881,2015-01-03T12:26:28.000Z,660,,12,672,3293.40,0.00,97.44,3390.84
3571,3881,2015-02-02T09:32:35.000Z,501,,5,506,2499.99,0.00,40.60,2540.59
3572,3881,2015-03-03T09:54:19.000Z,490,21,,511,2445.10,157.29,0.00,2602.39
3573,3881,2015-04-02T09:06:50.000Z,555,7,,562,2769.45,52.43,0.00,2821.88
3574,3881,2015-05-01T07:44:19.000Z,398,4,19,421,1986.02,29.96,154.28,2170.26
3575,3881,2015-05-30T13:50:48.000Z,515,,,515,2569.85,0.00,0.00,2569.85
3576,3881,2015-06-28T12:54:27.000Z,502,20,36,558,2504.98,149.80,292.32,2947.10
3577,3881,2015-07-27T12:08:38.000Z,504,73,,577,2514.96,546.77,0.00,3061.73
3578,3881,2015-09-24T16:06:09.000Z,503,23,158,684,2509.97,172.27,1282.96,3965.20
3579,3881,2015-10-24T01:16:28.000Z,502,1886,,2388,2504.98,14126.14,0.00,16631.12
3580,3881,2015-11-23T17:35:59.000Z,508,12,81,601,2534.92,89.88,657.72,3282.52
3581,3881,2015-12-22T09:10:16.000Z,490,55,10,555,2445.10,411.95,81.20,2938.25
3582,3881,2016-01-20T03:55:52.000Z,440,,33,473,2195.60,0.00,267.96,2463.56
3583,3881,2016-02-18T19:59:34.000Z,503,,1,504,2509.97,0.00,8.12,2518.09
3584,3881,2016-03-18T21:11:52.000Z,539,,,539,2689.61,0.00,0.00,2689.61
3585,3891,2016-12-02T09:21:22.000Z,549,14,,563,2739.51,104.86,0.00,2844.37
3586,3891,2016-12-31T09:04:40.000Z,486,,,486,2425.14,0.00,0.00,2425.14
3587,3901,2016-07-06T13:13:46.000Z,161,8,,169,803.39,59.92,0.00,863.31
3588,3901,2016-08-05T02:00:43.000Z,147,16,30,193,733.53,119.84,243.60,1096.97
3589,3901,2016-09-03T04:00:32.000Z,151,,12,163,753.49,0.00,97.44,850.93
3590,3901,2016-10-03T20:06:50.000Z,148,6,,154,738.52,44.94,0.00,783.46
3591,3901,2016-11-02T05:50:38.000Z,146,5,18,169,728.54,37.45,146.16,912.15
3592,3901,2017-01-01T11:30:00.000Z,133,,91,224,663.67,0.00,738.92,1402.59
3593,3911,2014-01-01T15:42:00.000Z,491,,21,512,2450.09,0.00,170.52,2620.61
3594,3911,2014-01-30T07:23:21.000Z,529,,,529,2639.71,0.00,0.00,2639.71
3595,3911,2014-02-28T20:45:56.000Z,499,12,58,569,2490.01,89.88,470.96,3050.85
3596,3911,2014-03-29T03:10:00.000Z,482,28,6,516,2405.18,209.72,48.72,2663.62
3597,3911,2014-04-27T05:34:08.000Z,444,13,25,482,2215.56,97.37,203.00,2515.93
3598,3911,2014-05-27T12:31:20.000Z,507,2,20,529,2529.93,14.98,162.40,2707.31
3599,3911,2014-06-25T03:44:50.000Z,538,4,16,558,2684.62,29.96,129.92,2844.50
3600,3911,2014-07-24T21:30:37.000Z,474,18,111,603,2365.26,134.82,901.32,3401.40
3601,3911,2014-08-23T10:40:38.000Z,498,,12,510,2485.02,0.00,97.44,2582.46
3602,3911,2014-10-21T05:21:46.000Z,486,42,1111,1639,2425.14,314.58,9021.32,11761.04
3603,3911,2014-11-19T17:08:55.000Z,503,,,503,2509.97,0.00,0.00,2509.97
3604,3911,2014-12-18T23:24:51.000Z,504,15,12,531,2514.96,112.35,97.44,2724.75
3605,3911,2015-01-16T22:25:35.000Z,509,8,34,551,2539.91,59.92,276.08,2875.91
3606,3911,2015-02-14T03:33:25.000Z,395,3,16,414,1971.05,22.47,129.92,2123.44
3607,3911,2015-03-16T21:43:44.000Z,493,,1,494,2460.07,0.00,8.12,2468.19
3608,3911,2015-04-14T00:25:32.000Z,489,4,,493,2440.11,29.96,0.00,2470.07
3609,3911,2015-05-13T09:29:22.000Z,498,1,18,517,2485.02,7.49,146.16,2638.67
3610,3911,2015-06-11T20:38:38.000Z,498,39,,537,2485.02,292.11,0.00,2777.13
3611,3911,2015-07-11T05:27:10.000Z,514,,7,521,2564.86,0.00,56.84,2621.70
3612,3911,2015-08-09T17:02:32.000Z,508,4,15,527,2534.92,29.96,121.80,2686.68
3613,3911,2015-09-08T16:34:05.000Z,468,12,,480,2335.32,89.88,0.00,2425.20
3614,3911,2015-10-08T19:04:40.000Z,498,31,14,543,2485.02,232.19,113.68,2830.89
3615,3911,2015-11-07T09:29:43.000Z,491,85,,576,2450.09,636.65,0.00,3086.74
3616,3911,2015-12-06T05:26:20.000Z,528,23,20,571,2634.72,172.27,162.40,2969.39
3617,3911,2016-01-05T06:19:57.000Z,500,6,3,509,2495.00,44.94,24.36,2564.30
3618,3911,2016-02-03T00:53:16.000Z,496,23,7,526,2475.04,172.27,56.84,2704.15
3619,3911,2016-03-03T07:19:13.000Z,493,20,4,517,2460.07,149.80,32.48,2642.35
3620,3911,2016-04-02T16:02:54.000Z,526,8,3,537,2624.74,59.92,24.36,2709.02
3621,3911,2016-05-01T21:42:12.000Z,481,8,,489,2400.19,59.92,0.00,2460.11
3622,3911,2016-05-30T08:47:27.000Z,508,18,,526,2534.92,134.82,0.00,2669.74
3623,3911,2016-06-29T12:15:05.000Z,437,7,161,605,2180.63,52.43,1307.32,3540.38
3624,3911,2016-07-28T16:55:07.000Z,481,,,481,2400.19,0.00,0.00,2400.19
3625,3911,2016-08-26T01:13:27.000Z,503,29,7,539,2509.97,217.21,56.84,2784.02
3626,3911,2016-09-24T10:00:58.000Z,466,9,6,481,2325.34,67.41,48.72,2441.47
3627,3911,2016-10-24T22:01:31.000Z,599,16,69,684,2989.01,119.84,560.28,3669.13
3628,3911,2016-11-22T23:32:59.000Z,502,6,,508,2504.98,44.94,0.00,2549.92
3629,3911,2016-12-21T17:50:05.000Z,495,1,8,504,2470.05,7.49,64.96,2542.50
3630,3921,2016-09-14T18:54:21.000Z,302,,20,322,1506.98,0.00,162.40,1669.38
3631,3921,2016-10-14T18:52:11.000Z,299,29,27,355,1492.01,217.21,219.24,1928.46
3632,3921,2016-11-12T08:24:31.000Z,280,29,,309,1397.20,217.21,0.00,1614.41
3633,3921,2016-12-11T00:26:28.000Z,215,21,64,300,1072.85,157.29,519.68,1749.82
3634,3931,2016-11-03T15:41:01.000Z,97,29,46,172,484.03,217.21,373.52,1074.76
3635,3931,2016-12-03T11:32:39.000Z,121,39,59,219,603.79,292.11,479.08,1374.98
3636,3941,2016-12-10T06:43:57.000Z,108,12,10,130,538.92,89.88,81.20,710.00
3637,3951,2016-10-22T10:20:17.000Z,82,66,17,165,409.18,494.34,138.04,1041.56
3638,3951,2016-11-20T05:52:10.000Z,19,46,20,85,94.81,344.54,162.40,601.75
3639,3951,2016-12-19T14:24:22.000Z,125,34,33,192,623.75,254.66,267.96,1146.37
3640,3961,2016-11-16T01:09:42.000Z,528,,9,537,2634.72,0.00,73.08,2707.80
3641,3961,2016-12-15T00:22:16.000Z,501,20,17,538,2499.99,149.80,138.04,2787.83
3642,3971,2016-10-03T08:10:58.000Z,75,20,35,130,374.25,149.80,284.20,808.25
3643,3971,2016-11-01T23:41:21.000Z,97,,72,169,484.03,0.00,584.64,1068.67
3644,3971,2016-12-01T00:58:07.000Z,102,21,22,145,508.98,157.29,178.64,844.91
3645,3971,2016-12-31T16:05:18.000Z,95,,19,114,474.05,0.00,154.28,628.33
3646,3981,2014-04-22T12:51:59.000Z,495,12,12,519,2470.05,89.88,97.44,2657.37
3647,3981,2014-05-22T14:02:58.000Z,479,2,,481,2390.21,14.98,0.00,2405.19
3648,3981,2014-06-20T04:42:58.000Z,599,13,9,621,2989.01,97.37,73.08,3159.46
3649,3981,2014-07-20T07:21:29.000Z,520,2,13,535,2594.80,14.98,105.56,2715.34
3650,3981,2014-08-19T14:32:58.000Z,498,41,10,549,2485.02,307.09,81.20,2873.31
3651,3981,2014-09-18T03:40:07.000Z,507,10,21,538,2529.93,74.90,170.52,2775.35
3652,3981,2014-10-18T12:55:22.000Z,486,,22,508,2425.14,0.00,178.64,2603.78
3653,3981,2014-11-16T12:59:13.000Z,497,41,1,539,2480.03,307.09,8.12,2795.24
3654,3981,2014-12-16T07:55:26.000Z,501,12,8,521,2499.99,89.88,64.96,2654.83
3655,3981,2015-01-15T08:14:15.000Z,490,36,34,560,2445.10,269.64,276.08,2990.82
3656,3981,2015-02-14T06:30:08.000Z,500,132,7,639,2495.00,988.68,56.84,3540.52
3657,3981,2015-03-15T04:25:53.000Z,348,2,8,358,1736.52,14.98,64.96,1816.46
3658,3981,2015-04-13T18:16:49.000Z,561,,,561,2799.39,0.00,0.00,2799.39
3659,3981,2015-05-13T05:58:11.000Z,483,,,483,2410.17,0.00,0.00,2410.17
3660,3981,2015-06-11T18:17:28.000Z,481,113,10,604,2400.19,846.37,81.20,3327.76
3661,3981,2015-07-10T08:01:54.000Z,503,,6,509,2509.97,0.00,48.72,2558.69
3662,3981,2015-08-08T23:09:13.000Z,467,8,319,794,2330.33,59.92,2590.28,4980.53
3663,3981,2015-09-06T03:21:29.000Z,481,27,6,514,2400.19,202.23,48.72,2651.14
3664,3981,2015-10-06T01:39:34.000Z,475,24,13,512,2370.25,179.76,105.56,2655.57
3665,3981,2015-11-04T23:40:57.000Z,489,,,489,2440.11,0.00,0.00,2440.11
3666,3981,2015-12-03T01:45:04.000Z,573,18,298,889,2859.27,134.82,2419.76,5413.85
3667,3981,2016-01-02T23:16:53.000Z,485,34,26,545,2420.15,254.66,211.12,2885.93
3668,3981,2016-02-01T10:56:48.000Z,498,10,6,514,2485.02,74.90,48.72,2608.64
3669,3981,2016-03-01T23:29:29.000Z,547,,26,573,2729.53,0.00,211.12,2940.65
3670,3981,2016-03-31T05:41:55.000Z,499,14,9,522,2490.01,104.86,73.08,2667.95
3671,3981,2016-04-30T14:49:09.000Z,504,,47,551,2514.96,0.00,381.64,2896.60
3672,3981,2016-05-30T08:38:36.000Z,471,18,4,493,2350.29,134.82,32.48,2517.59
3673,3981,2016-06-28T02:50:07.000Z,579,13,21,613,2889.21,97.37,170.52,3157.10
3674,3981,2016-07-27T21:20:57.000Z,395,4,,399,1971.05,29.96,0.00,2001.01
3675,3981,2016-08-26T06:00:33.000Z,485,63,17,565,2420.15,471.87,138.04,3030.06
3676,3981,2016-09-24T13:25:44.000Z,500,10,16,526,2495.00,74.90,129.92,2699.82
3677,3981,2016-10-23T04:58:16.000Z,299,15,433,747,1492.01,112.35,3515.96,5120.32
3678,3981,2016-11-21T20:23:23.000Z,477,,,477,2380.23,0.00,0.00,2380.23
3679,3981,2016-12-21T09:13:33.000Z,530,,11,541,2644.70,0.00,89.32,2734.02
3680,3991,2015-02-09T04:13:11.000Z,480,,19,499,2395.20,0.00,154.28,2549.48
3681,3991,2015-03-11T04:49:25.000Z,465,22,,487,2320.35,164.78,0.00,2485.13
3682,3991,2015-04-10T08:57:41.000Z,491,9,10,510,2450.09,67.41,81.20,2598.70
3683,3991,2015-05-10T10:31:19.000Z,505,,14,519,2519.95,0.00,113.68,2633.63
3684,3991,2015-06-08T09:19:01.000Z,376,,29,405,1876.24,0.00,235.48,2111.72
3685,3991,2015-07-07T02:29:07.000Z,501,7,41,549,2499.99,52.43,332.92,2885.34
3686,3991,2015-08-06T14:34:03.000Z,486,32,,518,2425.14,239.68,0.00,2664.82
3687,3991,2015-09-05T19:49:10.000Z,501,24,,525,2499.99,179.76,0.00,2679.75
3688,3991,2015-10-04T17:49:12.000Z,514,79,15,608,2564.86,591.71,121.80,3278.37
3689,3991,2015-11-03T10:49:07.000Z,511,,28,539,2549.89,0.00,227.36,2777.25
3690,3991,2015-12-02T10:27:31.000Z,502,22,26,550,2504.98,164.78,211.12,2880.88
3691,3991,2015-12-31T13:08:25.000Z,488,,18,506,2435.12,0.00,146.16,2581.28
3692,3991,2016-01-29T03:47:21.000Z,508,23,,531,2534.92,172.27,0.00,2707.19
3693,3991,2016-02-27T08:51:57.000Z,506,,67,573,2524.94,0.00,544.04,3068.98
3694,3991,2016-03-27T18:37:34.000Z,512,12,43,567,2554.88,89.88,349.16,2993.92
3695,3991,2016-04-25T06:13:34.000Z,501,1,,502,2499.99,7.49,0.00,2507.48
3696,3991,2016-05-24T09:27:56.000Z,462,15,6,483,2305.38,112.35,48.72,2466.45
3697,3991,2016-06-23T03:00:44.000Z,1317,7,9,1333,6571.83,52.43,73.08,6697.34
3698,3991,2016-07-22T00:34:35.000Z,511,,15,526,2549.89,0.00,121.80,2671.69
3699,3991,2016-08-21T11:53:43.000Z,499,48,9,556,2490.01,359.52,73.08,2922.61
3700,3991,2016-09-20T04:18:11.000Z,503,15,5,523,2509.97,112.35,40.60,2662.92
3701,3991,2016-10-19T08:13:33.000Z,510,80,7,597,2544.90,599.20,56.84,3200.94
3702,3991,2016-11-17T06:53:50.000Z,501,18,11,530,2499.99,134.82,89.32,2724.13
3703,3991,2016-12-17T01:26:49.000Z,437,16,1014,1467,2180.63,119.84,8233.68,10534.15
3704,4001,2016-12-28T15:19:48.000Z,517,10,2,529,2579.83,74.90,16.24,2670.97
3705,4011,2016-06-05T15:18:07.000Z,488,13,,501,2435.12,97.37,0.00,2532.49
3706,4011,2016-07-04T04:08:53.000Z,500,257,3,760,2495.00,1924.93,24.36,4444.29
3707,4011,2016-08-02T04:38:09.000Z,498,,15,513,2485.02,0.00,121.80,2606.82
3708,4011,2016-09-01T14:46:17.000Z,459,,,459,2290.41,0.00,0.00,2290.41
3709,4011,2016-09-30T04:27:46.000Z,490,1781,16,2287,2445.10,13339.69,129.92,15914.71
3710,4011,2016-10-29T08:11:35.000Z,495,26,,521,2470.05,194.74,0.00,2664.79
3711,4011,2016-11-28T08:12:12.000Z,490,12,14,516,2445.10,89.88,113.68,2648.66
3712,4011,2016-12-27T04:03:30.000Z,473,19,,492,2360.27,142.31,0.00,2502.58
3713,4021,2016-12-19T23:09:57.000Z,209,70,19,298,1042.91,524.30,154.28,1721.49
3714,4031,2015-10-18T14:18:56.000Z,311,,,311,1551.89,0.00,0.00,1551.89
3715,4031,2015-11-17T13:49:35.000Z,276,10,21,307,1377.24,74.90,170.52,1622.66
3716,4031,2015-12-16T04:20:02.000Z,269,239,29,537,1342.31,1790.11,235.48,3367.90
3717,4031,2016-01-15T20:03:23.000Z,286,26,,312,1427.14,194.74,0.00,1621.88
3718,4031,2016-02-13T23:40:44.000Z,299,26,15,340,1492.01,194.74,121.80,1808.55
3719,4031,2016-03-13T07:59:16.000Z,210,26,28,264,1047.90,194.74,227.36,1470.00
3720,4031,2016-05-10T06:20:17.000Z,310,,,310,1546.90,0.00,0.00,1546.90
3721,4031,2016-06-08T03:05:43.000Z,299,34,27,360,1492.01,254.66,219.24,1965.91
3722,4031,2016-07-07T03:01:43.000Z,287,,17,304,1432.13,0.00,138.04,1570.17
3723,4031,2016-08-05T05:32:12.000Z,298,49,24,371,1487.02,367.01,194.88,2048.91
3724,4031,2016-09-04T23:20:05.000Z,326,1,44,371,1626.74,7.49,357.28,1991.51
3725,4031,2016-10-04T06:12:21.000Z,279,,28,307,1392.21,0.00,227.36,1619.57
